category,old_va,new_va,new_class_obf,key,semantic_class,semantic_name
method,0x340CCB00,0x340CCB00,ÎÌÌÎÏÏÏÎÍÎÍÎÍÎÍÏÌÎÌÎÎÍÏ,ÎÌÌÎÏÏÏÎÍÎÍÎÍÎÍÏÌÎÌÎÎÍÏ::ÍÍÍÍÏÍÍÎÍÏÌÏÎÌÎÏÎÍÍÌÌÌÎ,Static8m_6F79,get_name
class,0x340CCC80,0x340CCC80,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ,Static10m_B011,Static10m_B011
method,0x340CCC80,0x340CCC80,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ::ÏÌÎÎÌÎÌÌÏÏÎÌÎÍÎÍÍÏÎÍÏÏÎ,Static10m_B011,GetInstanceID
method,0x340CCC80,0x340CCC80,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ::ÏÍÌÍÍÏÎÍÌÏÍÏÎÎÌÎÏÍÏÏÌÎÎ,Static10m_B011,Equals
method,0x340CCC80,0x340CCC80,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ::ÏÌÏÍÏÌÍÏÍÎÌÎÎÏÌÍÍÎÏÌÍÎÍ,Static10m_B011,GetHashCode
method,0x340CCC80,0x340CCC80,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ::ÍÏÏÎÍÍÎÏÌÏÎÏÏÏÌÍÎÎÌÏÎÏÎ,Static10m_B011,Initialize
method,0x340CCC80,0x340CCC80,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ::ÏÎÏÏÏÌÍÎÏÍÎÍÌÌÎÎÌÌÎÌÎÌÌ,Static10m_B011,IsNativeObjectAlive
method,0x340CCC80,0x340CCC80,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ::ÌÌÍÍÍÎÍÍÎÍÎÎÎÌÍÎÏÎÎÌÌÍÏ,Static10m_B011,GetCachedPtr
method,0x340CCC80,0x340CCC80,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ::ÏÎÌÌÌÎÌÎÏÎÏÏÍÌÎÌÌÎÎÌÍÌÌ,Static10m_B011,get_name
method,0x340CCC80,0x340CCC80,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ::ÎÏÍÎÍÏÎÍÌÏÏÍÏÎÌÍÏÍÏÏÍÎÍ,Static10m_B011,set_name
method,0x340CCC80,0x340CCC80,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ,ÏÍÎÏÎÌÏÏÏÍÌÍÏÍÌÏÌÎÏÌÍÏÎ::ÌÍÍÍÌÎÌÌÏÏÏÎÎÎÎÍÏÌÍÍÌÏÍ,Static10m_B011,Instantiate
class,0x340CCE00,0x340CCE00,ÍÎÎÌÎÌÍÍÎÍÎÌÎÌÍÏÎÎÎÎÎÍÌ,ÍÎÎÌÎÌÍÍÎÍÎÌÎÌÍÏÎÎÎÎÎÍÌ,Static7m_4D8F,Static7m_4D8F
method,0x340CCE00,0x340CCE00,ÍÎÎÌÎÌÍÍÎÍÎÌÎÌÍÏÎÎÎÎÎÍÌ,ÍÎÎÌÎÌÍÍÎÍÎÌÎÌÍÏÎÎÎÎÎÍÌ::ÏÎÍÏÌÎÎÎÍÌÏÍÌÎÌÏÍÌÎÏÌÏÏ,Static7m_4D8F,GetInstanceID
method,0x340CCE00,0x340CCE00,ÍÎÎÌÎÌÍÍÎÍÎÌÎÌÍÏÎÎÎÎÎÍÌ,ÍÎÎÌÎÌÍÍÎÍÎÌÎÌÍÏÎÎÎÎÎÍÌ::ÏÍÌÎÏÍÍÌÏÎÎÎÎÍÎÌÌÌÍÌÌÎÌ,Static7m_4D8F,Equals
method,0x340CCE00,0x340CCE00,ÍÎÎÌÎÌÍÍÎÍÎÌÎÌÍÏÎÎÎÎÎÍÌ,ÍÎÎÌÎÌÍÍÎÍÎÌÎÌÍÏÎÎÎÎÎÍÌ::ÌÏÍÌÍÎÏÏÎÌÎÍÎÎÍÏÏÍÏÏÍÍÎ,Static7m_4D8F,GetHashCode
method,0x340CCE00,0x340CCE00,ÍÎÎÌÎÌÍÍÎÍÎÌÎÌÍÏÎÎÎÎÎÍÌ,ÍÎÎÌÎÌÍÍÎÍÎÌÎÌÍÏÎÎÎÎÎÍÌ::ÏÍÌÍÌÍÏÎÌÎÌÌÍÎÌÌÌÌÌÎÌÏÎ,Static7m_4D8F,op_Implicit
method,0x340CCE00,0x340CCE00,ÍÎÎÌÎÌÍÍÎÍÎÌÎÌÍÏÎÎÎÎÎÍÌ,ÍÎÎÌÎÌÍÍÎÍÎÌÎÌÍÏÎÎÎÎÎÍÌ::ÏÍÏÏÌÍÍÎÍÍÍÍÏÍÏÍÍÎÌÌÌÌÌ,Static7m_4D8F,Initialize
method,0x340CCE00,0x340CCE00,ÍÎÎÌÎÌÍÍÎÍÎÌÎÌÍÏÎÎÎÎÎÍÌ,ÍÎÎÌÎÌÍÍÎÍÎÌÎÌÍÏÎÎÎÎÎÍÌ::ÌÏÍÏÎÌÎÏÎÎÏÎÏÍÌÏÍÎÏÌÌÌÎ,Static7m_4D8F,GetCachedPtr
class,0x340CCF80,0x340CCF80,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ,Static10m_90F7,Static10m_90F7
method,0x340CCF80,0x340CCF80,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ::ÎÌÎÏÏÍÍÏÌÌÍÏÍÌÏÏÎÌÌÍÍÌÏ,Static10m_90F7,GetInstanceID
method,0x340CCF80,0x340CCF80,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ::ÎÌÍÍÏÌÎÌÌÎÍÎÍÏÍÎÌÎÏÎÎÏÍ,Static10m_90F7,Initialize
method,0x340CCF80,0x340CCF80,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ::ÎÏÌÍÌÎÎÏÌÌÌÎÏÍÍÍÏÎÏÏÎÍÍ,Static10m_90F7,op_Implicit
method,0x340CCF80,0x340CCF80,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ::ÍÎÎÏÏÍÍÌÌÌÎÏÏÏÍÍÏÏÎÍÎÍÌ,Static10m_90F7,CompareBaseObjects
method,0x340CCF80,0x340CCF80,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ::ÎÌÍÎÎÎÏÌÌÏÌÌÏÌÍÍÍÏÏÏÎÍÎ,Static10m_90F7,IsNativeObjectAlive
method,0x340CCF80,0x340CCF80,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ::ÏÌÍÎÎÌÏÍÎÎÏÍÎÌÎÌÍÎÍÏÌÍÌ,Static10m_90F7,GetCachedPtr
method,0x340CCF80,0x340CCF80,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ::ÎÏÍÍÍÏÍÌÏÎÏÌÎÎÎÍÏÌÌÎÎÌÎ,Static10m_90F7,get_name
method,0x340CCF80,0x340CCF80,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ::ÍÏÌÎÎÎÍÌÍÎÍÌÎÎÍÍÏÍÍÍÎÍÌ,Static10m_90F7,set_name
method,0x340CCF80,0x340CCF80,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ,ÍÌÌÏÍÎÍÏÌÌÎÎÎÌÌÏÍÌÏÍÏÍÎ::ÏÎÎÌÎÍÎÍÍÎÍÌÍÍÍÏÍÏÍÏÌÍÎ,Static10m_90F7,Instantiate
class,0x340CD100,0x340CD100,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ,Static9m_9C08,Static9m_9C08
method,0x340CD100,0x340CD100,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ::ÌÎÌÏÍÌÏÍÍÌÍÏÎÏÍÌÎÌÏÏÏÏÏ,Static9m_9C08,Initialize
method,0x340CD100,0x340CD100,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ::ÏÍÌÍÏÌÍÎÏÍÏÍÍÍÏÌÎÎÎÍÏÍÌ,Static9m_9C08,Equals
method,0x340CD100,0x340CD100,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ::ÍÍÌÎÌÎÎÏÍÌÏÍÎÍÏÍÍÌÎÍÌÎÏ,Static9m_9C08,op_Implicit
method,0x340CD100,0x340CD100,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ::ÏÌÍÏÍÎÏÎÍÏÍÌÎÌÏÎÌÌÏÏÏÌÌ,Static9m_9C08,CompareBaseObjects
method,0x340CD100,0x340CD100,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ::ÏÏÎÌÌÌÍÏÍÌÍÎÍÏÌÎÍÎÎÎÏÍÌ,Static9m_9C08,IsNativeObjectAlive
method,0x340CD100,0x340CD100,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ::ÌÌÏÎÏÍÏÍÍÌÍÍÌÌÌÍÎÎÎÍÏÎÎ,Static9m_9C08,GetCachedPtr
method,0x340CD100,0x340CD100,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ::ÍÍÏÎÎÌÍÌÍÍÏÌÏÎÏÍÌÏÌÍÎÍÍ,Static9m_9C08,get_name
method,0x340CD100,0x340CD100,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ,ÍÍÌÏÏÏÌÏÏÌÏÍÏÌÍÌÏÎÍÌÎÍÏ::ÌÎÍÍÌÌÌÍÍÍÍÍÌÌÎÍÎÎÎÏÌÎÌ,Static9m_9C08,set_name
class,0x340CD280,0x340CD280,ÍÏÌÏÌÌÍÌÏÍÏÌÏÍÌÌÎÏÎÎÌÎÏ,ÍÏÌÏÌÌÍÌÏÍÏÌÏÍÌÌÎÏÎÎÌÎÏ,Static7m_775A,Static7m_775A
method,0x340CD280,0x340CD280,ÍÏÌÏÌÌÍÌÏÍÏÌÏÍÌÌÎÏÎÎÌÎÏ,ÍÏÌÏÌÌÍÌÏÍÏÌÏÍÌÌÎÏÎÎÌÎÏ::ÏÍÍÏÍÎÎÏÌÍÎÍÌÎÌÌÍÎÌÍÎÎÏ,Static7m_775A,GetInstanceID
method,0x340CD280,0x340CD280,ÍÏÌÏÌÌÍÌÏÍÏÌÏÍÌÌÎÏÎÎÌÎÏ,ÍÏÌÏÌÌÍÌÏÍÏÌÏÍÌÌÎÏÎÎÌÎÏ::ÌÍÎÌÌÌÌÏÍÍÌÎÍÎÎÎÏÎÏÏÌÎÌ,Static7m_775A,Equals
method,0x340CD280,0x340CD280,ÍÏÌÏÌÌÍÌÏÍÏÌÏÍÌÌÎÏÎÎÌÎÏ,ÍÏÌÏÌÌÍÌÏÍÏÌÏÍÌÌÎÏÎÎÌÎÏ::ÍÍÏÍÏÏÎÍÌÎÏÌÍÎÍÏÎÍÎÌÎÎÏ,Static7m_775A,GetHashCode
method,0x340CD280,0x340CD280,ÍÏÌÏÌÌÍÌÏÍÏÌÏÍÌÌÎÏÎÎÌÎÏ,ÍÏÌÏÌÌÍÌÏÍÏÌÏÍÌÌÎÏÎÎÌÎÏ::ÏÌÌÏÍÏÏÎÍÍÍÏÍÍÌÎÏÌÍÏÎÌÎ,Static7m_775A,op_Implicit
method,0x340CD280,0x340CD280,ÍÏÌÏÌÌÍÌÏÍÏÌÏÍÌÌÎÏÎÎÌÎÏ,ÍÏÌÏÌÌÍÌÏÍÏÌÏÍÌÌÎÏÎÎÌÎÏ::ÏÌÎÏÍÎÍÎÍÍÎÏÌÏÏÎÏÌÎÏÍÌÏ,Static7m_775A,CompareBaseObjects
method,0x340CD280,0x340CD280,ÍÏÌÏÌÌÍÌÏÍÏÌÏÍÌÌÎÏÎÎÌÎÏ,ÍÏÌÏÌÌÍÌÏÍÏÌÏÍÌÌÎÏÎÎÌÎÏ::ÍÍÍÍÌÏÏÌÍÎÍÎÌÏÍÍÎÍÎÌÌÍÎ,Static7m_775A,IsNativeObjectAlive
class,0x340CD400,0x340CD400,ÍÌÎÍÎÎÎÌÍÌÎÌÌÌÏÎÌÍÍÎÌÎÏ,ÍÌÎÍÎÎÎÌÍÌÎÌÌÌÏÎÌÍÍÎÌÎÏ,Static7m_ECB4,Static7m_ECB4
method,0x340CD400,0x340CD400,ÍÌÎÍÎÎÎÌÍÌÎÌÌÌÏÎÌÍÍÎÌÎÏ,ÍÌÎÍÎÎÎÌÍÌÎÌÌÌÏÎÌÍÍÎÌÎÏ::ÌÍÎÏÌÏÍÏÎÍÍÎÌÌÏÍÎÍÏÎÌÎÏ,Static7m_ECB4,GetInstanceID
method,0x340CD400,0x340CD400,ÍÌÎÍÎÎÎÌÍÌÎÌÌÌÏÎÌÍÍÎÌÎÏ,ÍÌÎÍÎÎÎÌÍÌÎÌÌÌÏÎÌÍÍÎÌÎÏ::ÌÎÍÏÍÌÍÌÎÏÎÏÌÌÎÎÌÏÎÍÍÎÍ,Static7m_ECB4,Equals
method,0x340CD400,0x340CD400,ÍÌÎÍÎÎÎÌÍÌÎÌÌÌÏÎÌÍÍÎÌÎÏ,ÍÌÎÍÎÎÎÌÍÌÎÌÌÌÏÎÌÍÍÎÌÎÏ::ÏÏÍÏÌÎÌÏÎÎÌÎÍÏÎÎÎÏÏÌÍÎÎ,Static7m_ECB4,GetHashCode
method,0x340CD400,0x340CD400,ÍÌÎÍÎÎÎÌÍÌÎÌÌÌÏÎÌÍÍÎÌÎÏ,ÍÌÎÍÎÎÎÌÍÌÎÌÌÌÏÎÌÍÍÎÌÎÏ::ÏÍÍÌÍÎÏÌÍÍÍÏÌÌÌÍÍÏÎÍÎÌÌ,Static7m_ECB4,op_Implicit
method,0x340CD400,0x340CD400,ÍÌÎÍÎÎÎÌÍÌÎÌÌÌÏÎÌÍÍÎÌÎÏ,ÍÌÎÍÎÎÎÌÍÌÎÌÌÌÏÎÌÍÍÎÌÎÏ::ÌÎÌÏÌÎÍÌÌÏÎÌÌÍÌÌÌÍÌÏÎÍÎ,Static7m_ECB4,Initialize
method,0x340CD400,0x340CD400,ÍÌÎÍÎÎÎÌÍÌÎÌÌÌÏÎÌÍÍÎÌÎÏ,ÍÌÎÍÎÎÎÌÍÌÎÌÌÌÏÎÌÍÍÎÌÎÏ::ÍÌÏÏÎÌÏÏÏÏÌÎÌÍÍÎÏÌÎÏÎÎÎ,Static7m_ECB4,GetCachedPtr
class,0x340CD580,0x340CD580,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ,Static9m_36D9,Static9m_36D9
method,0x340CD580,0x340CD580,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ::ÎÏÌÍÍÍÎÎÌÌÏÍÏÏÏÍÍÏÍÏÏÍÏ,Static9m_36D9,GetInstanceID
method,0x340CD580,0x340CD580,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ::ÍÍÌÌÎÍÏÍÎÍÏÍÎÏÍÍÌÏÎÏÏÌÌ,Static9m_36D9,Equals
method,0x340CD580,0x340CD580,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ::ÌÍÏÏÌÌÎÎÌÎÏÎÍÍÎÏÏÏÌÎÌÌÎ,Static9m_36D9,GetHashCode
method,0x340CD580,0x340CD580,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ::ÏÍÏÍÌÌÌÌÏÍÍÌÍÏÌÏÎÏÎÍÌÍÌ,Static9m_36D9,Initialize
method,0x340CD580,0x340CD580,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ::ÎÌÍÍÌÌÍÎÏÍÍÎÍÍÏÍÌÍÎÍÌÏÎ,Static9m_36D9,IsNativeObjectAlive
method,0x340CD580,0x340CD580,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ::ÎÏÎÏÏÌÌÎÌÌÍÌÍÎÍÍÍÍÏÎÏÏÍ,Static9m_36D9,GetCachedPtr
method,0x340CD580,0x340CD580,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ::ÌÏÍÌÏÎÌÏÎÎÎÌÏÍÎÌÎÏÌÍÎÌÎ,Static9m_36D9,get_name
method,0x340CD580,0x340CD580,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ,ÍÏÌÍÍÌÎÏÌÎÎÏÎÌÌÎÎÌÌÎÎÎÏ::ÏÎÍÍÍÏÎÎÌÎÏÌÌÌÍÏÎÎÌÍÌÎÎ,Static9m_36D9,set_name
class,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,AnimatedTextureBaseImpl_0161,AnimatedTextureBaseImpl_0161
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÎÍÌÍÏÍÍÏÌÍÎÌÎÌÏÍÏÏÍÏÏÌÎ,AnimatedTextureBaseImpl_0161,GetStatus
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÌÏÌÎÌÏÍÍÏÎÌÍÎÎÏÌÍÏÎÍÌÍÏ,AnimatedTextureBaseImpl_0161,CreateTextureSheetAnimationModule
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÏÎÌÌÎÍÍÏÌÌÌÏÎÌÌÏÎÌÍÎÎÏÍ,AnimatedTextureBaseImpl_0161,GetMaterial
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÎÎÎÌÎÍÌÏÍÍÍÎÍÎÍÍÍÌÎÎÎÍÍ,AnimatedTextureBaseImpl_0161,GetTextureSheetSpriteCount
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÏÎÍÏÎÍÌÍÍÍÏÌÏÌÎÌÏÍÎÍÏÍÏ,AnimatedTextureBaseImpl_0161,SetResources
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÍÎÍÍÍÎÏÌÍÎÏÎÎÏÌÍÏÍÍÎÎÏÎ,AnimatedTextureBaseImpl_0161,CompareBaseObjects
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÎÎÌÍÍÌÍÌÎÎÍÎÌÏÎÍÏÌÌÏÌÍÎ,AnimatedTextureBaseImpl_0161,CreateTextureSheetAnimationModule_FABCF3D7F0A8
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÎÎÍÏÌÏÍÏÎÍÏÍÍÏÌÌÌÏÎÎÍÌÏ,AnimatedTextureBaseImpl_0161,IsInvoking
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÍÌÏÍÏÏÌÍÏÌÏÏÎÌÍÍÏÏÌÍÎÏÏ,AnimatedTextureBaseImpl_0161,SetModelAlphaBlendShader
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÌÎÍÍÍÏÏÏÏÌÌÍÎÌÏÌÏÏÏÌÍÏÎ,AnimatedTextureBaseImpl_0161,GetTextureSheetAnimationModuleType
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÎÎÍÏÎÏÏÍÌÌÏÍÌÌÎÍÍÎÏÏÌÏÍ,AnimatedTextureBaseImpl_0161,set_LostPackagesOut
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÍÌÌÍÌÌÌÍÍÎÏÍÎÎÌÍÍÏÍÍÍÍÍ,AnimatedTextureBaseImpl_0161,AddOrUpdateSyncItemForField88_3
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÍÏÏÌÍÌÏÏÎÏÌÍÎÎÌÎÎÌÏÎÍÏÏ,AnimatedTextureBaseImpl_0161,ConfigureTextureSheetAnimation
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÏÎÍÌÏÏÎÌÏÎÏÏÌÎÍÎÏÌÌÏÏÏÍ,AnimatedTextureBaseImpl_0161,GetGameObject
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÌÎÍÏÎÏÌÌÌÌÎÌÏÎÏÌÌÏÍÍÌÍÍ,AnimatedTextureBaseImpl_0161,GetIKSolver
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÍÏÎÍÌÎÎÏÌÌÏÏÌÍÏÏÍÌÍÍÏÏÍ,AnimatedTextureBaseImpl_0161,set_trackerAnchor
method,0x340CD700,0x340CD700,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ,ÎÌÏÍÌÌÎÌÎÌÍÎÍÍÎÎÎÌÏÎÎÏÌ::ÏÏÌÎÎÎÎÎÍÎÏÌÏÎÍÏÎÍÍÍÏÌÌ,AnimatedTextureBaseImpl_0161,ConfigureParticleMainModule
